,name1,name2
24455,ARHGEF12,RHOA
24456,ARHGEF12,RELA
24457,ARHGEF12,ARHGEF11
24458,ARHGEF12,RAC1
24459,ADAM22,ITGAX
24460,ADAM22,IL3RA
24461,ADAM22,IL4
24462,ADAM22,IL3
24463,CHD7,TMPRSS6
24464,OPTN,LAMP3
24465,OPTN,PIN1
24466,OPTN,TNF
24467,OPTN,GOPC
24468,OPTN,CEP250
24469,OPTN,DNM2
24470,OPTN,KIF3B
24471,OPTN,TOM1L1
24472,OPTN,CEP290
24473,OPTN,CEP63
24474,OPTN,GGA1
24475,OPTN,ACTB
24476,OPTN,VIM
24477,OPTN,TSG101
24478,OPTN,NRBP1
24479,OPTN,ABCG1
24480,OPTN,SAMD8
24481,OPTN,ACSL3
24482,OPTN,SIX4
24483,OPTN,ALDH5A1
24484,OPTN,CHML
24485,OPTN,SH2B3
24486,OPTN,CALCOCO2
24487,OPTN,RPS27A
24488,OPTN,GTF2H1
24489,OPTN,PPP1R9A
24490,REEP1,PTGDR
24491,TRIM69,TRIM56
24492,TRIM69,TRIM14
24493,TRIM69,TRIM22
24494,TRIM69,TRIM52
24495,TRIM69,GAA
24496,TRIM69,RPS27A
24497,TRIM69,AGA
24498,TRIM69,GCA
24499,TRIM69,CGA
24500,TRIM69,GGT1
24501,TRIM69,AGT
24502,TRIM69,MYC
24503,TRIM69,TRIM5
24504,TRIM69,PML
24505,TRIM69,MX1
24506,TRIM69,IFNB1
24507,TRIM69,TRIM25
24508,TRIM69,TRIM33
24509,TRIM69,TRIM6
24510,TRIM69,TICAM1
24511,TRIM69,CBLL2
24512,TRIM69,PSAP
24513,TRIM69,ISG15
24514,TRIM69,RNASEL
24515,TRIM69,IFITM2
24516,TRIM69,RSAD2
24517,TRIM69,IFITM3
24518,TRIM69,ISG20
24519,TRIM69,RNF128
24520,TRIM69,TRAF3
24521,TRIM69,RNF114
24522,TRIM69,TNF
24523,TRIM69,RNF166
24524,TRIM69,TRAF6
24525,TRIM69,RNF135
24526,TRIM69,RPS3A
24527,TRIM69,TRIM62
24528,TRIM69,TRIM32
24529,TRIM69,SHFL
24530,TRIM69,DDX60
24531,TRIM69,TRIM31
24532,TRIM69,TRIM23
24533,TRIM69,IFIT1
24534,TRIM69,IFNAR2
24535,TRIM69,ADAP2
24536,TRIM69,JAK1
24537,TRIM69,IRF7
24538,TRIM69,IRF3
24539,TRIM69,CGAS
24540,TRIM69,IFNAR1
24541,TRIM69,IRF9
24542,TRIM69,OAS1
24543,TRIM69,SIAH1
24544,TRIM69,S100A10
24545,TRIM69,TRIM41
24546,TRIM69,FMR1
24547,TRIM69,NEDD4
24548,TRIM69,WWP2
24549,TRIM69,TRIM26
24550,TRIM69,DDX58
24551,TRIM69,FBXO15
24552,TRIM69,TRIM13
24553,TRIM69,TLR3
24554,TRIM69,IFIH1
24555,TRIM69,TRIM38
24556,TRIM69,TRIM24
24557,TRIM69,TRIM27
24558,TRIM69,TRIM3
24559,TRIM69,TRIM47
24560,TRIM69,TLR4
24561,EMILIN2,IL13
24562,EMILIN2,FZD2
24563,EMILIN2,IL4
24564,GLE1,DHX30
24565,NCOR2,PTPN11
24566,PLD1,AGPAT1
24567,PLD1,B3GNT5
24568,PLD1,PLD2
24569,PLD1,SGMS2
24570,PLD1,B3GNT2
24571,PLD1,PTGS2
24572,SIAH3,MYD88
24573,SIAH3,XIAP
24574,SIAH3,RPS27A
24575,SIAH3,SIAH1
24576,SIAH3,SIAH2
24577,SIAH3,NKRF
24578,SIAH3,TRIM8
24579,SERPINA4,PTPN11
24580,RAD21,JAG1
24581,RAD21,SRRM2
24582,RAD21,ADSL
24583,RAD21,HSPE1
24584,RAD21,ROMO1
24585,RAD21,ICA1
24586,RAD21,IL4
24587,RAD21,UBR1
24588,RAD21,IRF1
24589,RAD21,RFX5
24590,RAD21,HMGB1
24591,RAD21,IFI16
24592,RAD21,IRF7
24593,RAD21,RUNX3
24594,RAD21,IRF5
24595,RAD21,RELA
24596,SNRPA,EIF3L
24597,SNRPA,SRSF3
24598,SNRPA,AP2M1
24599,SNRPA,TNPO2
24600,SNRPA,ISG15
24601,SNRPA,PLOD2
24602,SNRPA,CLTC
24603,SNRPA,APOB
24604,SNRPA,H4C15
24605,SNRPA,CALR
24606,SLC44A1,MRPS35
24607,SLC44A1,SLC44A3
24608,NOX3,DUOX1
24609,NOX3,NOX5
24610,NOX3,NOX4
24611,NOX3,DUOX2
24612,CAPS,NPHP3
24613,CAPS,ARF5
24614,CAPS,CAPS2
24615,CAPS,ARF4
24616,CAPS,PKHD1
24617,CAPS,RHO
24618,CAPS,IL1A
24619,CAPS,MVK
24620,CAPS,TNF
24621,RAP2A,IL3
24622,RAP2A,IL5
24623,RAP2A,IARS1
24624,RAP2A,IFITM3
24625,RAP2A,HSF1
24626,RAP2A,IRF3
24627,RAP2A,SRRM2
24628,RAP2A,CXCL8
24629,S100A16,TOMM7
24630,CCL20,KIT
24631,CCL20,CCL3
24632,CCL20,CCL5
24633,CCL20,ITGAM
24634,CCL20,CXCL10
24635,CCL20,CXCL11
24636,CCL20,CCL4
24637,CCL20,CXCL5
24638,CCL20,CXCL6
24639,CCL20,XCL1
24640,CCL20,KITLG
24641,CCL20,CCL22
24642,CCL20,TLR6
24643,CCL20,CCL8
24644,CCL20,CCL7
24645,CCL20,SELE
24646,CCL20,CX3CL1
24647,WWP1,RPS27A
24648,WWP1,CBLL2
24649,WWP1,TRIM6
24650,WWP1,NEDD4
24651,WWP1,ITCH
24652,WWP1,STAT2
24653,WWP1,WWP2
24654,WWP1,TRIM26
24655,WWP1,TRIM69
24656,TRAM1,STT3A
24657,TRAM1,SEC63
24658,TRAM1,HM13
24659,TRAM1,RPL31
24660,TRAM1,ITGB5
24661,TRAM1,PTPN2
24662,TRAM1,TMEM41B
24663,TRAM1,RPS3A
24664,TRAM1,GCNT7
24665,TRAM1,GABBR2
24666,TRAM1,HSPA5
24667,TRAM1,ID2
24668,TRAM1,SAR1A
24669,TRAM1,SPCS2
24670,ARHGAP35,RHOA
24671,CREG1,SPCS2
24672,CREG1,PTPN11
24673,CREG1,SERPINF1
24674,CREG1,NPC2
24675,CREG1,SPCS3
24676,CREG1,RNASET2
24677,CREG1,CXCL16
24678,CREG1,SFRP1
24679,CREG1,VASN
24680,CEL,PTPRC
24681,CEL,GAPDH
24682,CEL,ACHE
24683,CEL,ADA
24684,CEL,CXCR4
24685,CEL,EMD
24686,CEL,NRSN1
24687,CEL,CLU
24688,CEL,MUC1
24689,CEL,MUC4
24690,CEL,CLEC4D
24691,CEL,PNLIP
24692,CEL,TYR
24693,CEL,PTGS2
24694,CEL,AKR1B1
24695,CEL,ACTB
24696,CEL,CSF1
24697,CEL,DNASE1
24698,CEL,ITIH4
24699,KRT83,CD36
24700,KRT83,ICAM1
24701,KRT83,CAPZA1
24702,KRT83,ACTB
24703,KRT83,TUBA1A
24704,KRT83,PRPH
24705,KRT83,TUBB
24706,XRN2,AGO2
24707,XRN2,DXO
24708,XRN2,DUSP11
24709,AGPAT4,AGPAT2
24710,AGPAT4,AGPAT3
24711,AGPAT4,AGPAT1
24712,AGPAT4,AGPAT5
24713,AGPAT4,BSCL2
24714,DDX60,DHX33
24715,DDX60,NLRP3
24716,DDX60,IL18
24717,DDX60,IL6
24718,DDX60,RIPK1
24719,DDX60,IRF7
24720,DDX60,DHX29
24721,DDX60,IRF3
24722,DDX60,DHX36
24723,DDX60,IL1B
24724,DDX60,GBP1
24725,DDX60,GBP4
24726,DDX60,SRSF1
24727,DDX60,DDX52
24728,DDX60,ISG15
24729,DDX60,ICAM1
24730,DDX60,PLSCR1
24731,DDX60,KLRD1
24732,DDX60,TRIM10
24733,DDX60,CMPK2
24734,DDX60,GZMA
24735,DDX60,EIF2AK2
24736,DDX60,PPARG
24737,DDX60,IFIT2
24738,DDX60,DDX60L
24739,DDX60,IFI35
24740,DDX60,IFIT1
24741,DDX60,CXCL11
24742,DDX60,IFIT3
24743,DDX60,CXCL10
24744,DDX60,IFITM2
24745,DDX60,COBL
24746,DDX60,IFITM3
24747,DDX60,IFITM1
24748,DDX60,IL17A
24749,DDX60,CXCL8
24750,DDX60,CCL4
24751,DDX60,IFI30
24752,DDX60,CCL20
24753,DDX60,IFNB1
24754,DDX60,CCL8
24755,DDX60,CCL5
24756,DDX60,IRF9
24757,MAOB,TF
24758,MAOB,HPX
24759,MAOB,CES1
24760,MAOB,HP
24761,MAOB,APOH
24762,MAOB,ADH1B
24763,MAOB,APOA2
24764,MAOB,ALDH3B1
24765,MAOB,PLG
24766,MAOB,CD14
24767,MAOB,PSAP
24768,NAGS,TPSG1
24769,NAGS,SHMT2
24770,COLEC10,FCN3
24771,COLEC10,FCN2
24772,DDX52,SRSF1
24773,PTPN2,ITGB5
24774,PTPN2,TMEM41B
24775,PTPN2,RPS3A
24776,PTPN2,GCNT7
24777,PTPN2,JAK2
24778,PTPN2,JAK1
24779,PTPN2,IFNAR2
24780,PTPN2,IFNB1
24781,PTPN2,IFNGR1
24782,PTPN2,IFNAR1
24783,PTPN2,PTPN6
24784,FIP1L1,RNPS1
24785,FIP1L1,SRSF1
24786,HMMR,HYAL1
24787,KRT31,ITIH4
24788,KRT31,GP2
24789,GLS2,GLS
24790,TAS2R16,CXCR2
24791,SRPK1,SRPK2
24792,SRPK1,RNPS1
24793,SRPK1,NTRK1
24794,SRPK1,CLK4
24795,SRPK1,DYRK1A
24796,DDX50,DHX33
24797,DDX50,NLRP3
24798,DDX50,IL18
24799,DDX50,IL6
24800,DDX50,DHX9
24801,DDX50,DDX3X
24802,DDX50,RIPK1
24803,DDX50,MYD88
24804,DDX50,IRF7
24805,DDX50,DHX29
24806,DDX50,TNF
24807,DDX50,DDX24
24808,DDX50,IFIH1
24809,DDX50,DDX6
24810,DDX50,IRF3
24811,DDX50,DHX36
24812,DDX50,DDX41
24813,DDX50,IL1B
24814,DDX50,DDX60
24815,DDX50,ACTB
24816,DDX50,INTS6
24817,DDX50,DDX25
24818,DDX50,TICAM1
24819,DDX50,DDX21
24820,DDX50,TLR3
24821,DDX50,DDX1
24822,DDX50,DDX58
24823,DDX50,IFITM1
24824,DDX50,MX1
24825,DDX50,ISG15
24826,DDX50,IFITM2
24827,DDX50,IFITM3
24828,DDX50,IFITM5
24829,DDX50,OAS1
24830,DDX50,JUN
24831,DDX50,RHD
24832,DDX50,DDX5
24833,TRAPPC11,SPCS2
24834,TRAPPC11,TMEM214
24835,TRAPPC11,RPN2
24836,TRAPPC11,TRAPPC1
24837,TRAPPC11,TRAPPC4
24838,SAMM50,YTHDF1
24839,SAMM50,LYRM4
24840,SAMM50,WARS2
24841,SAMM50,MTG2
24842,SAMM50,ENOSF1
24843,SAMM50,TOMM70
24844,SAMM50,RBFA
24845,SAMM50,YTHDF2
24846,ZBP1,IRF3
24847,ZBP1,RPS3A
24848,ZBP1,IRF7
24849,ZBP1,AIM2
24850,ZBP1,IL10RB
24851,ZBP1,IL10
24852,ZBP1,IRF9
24853,ZBP1,CXCL11
24854,ZBP1,APAF1
24855,ZBP1,XIAP
24856,CNTN1,DLG5
24857,CNTN1,F11R
24858,CNTN1,ECT2
24859,CNTN1,CTNNB1
24860,KIT,KITLG
24861,KIT,KLRB1
24862,POU2F2,KCNH2
24863,POU2F2,PTGS2
24864,SRSF5,SRSF7
24865,SRSF5,SRSF6
24866,SRSF5,ARSF
24867,RXRG,APOE
24868,RXRG,APOB
24869,RXRG,APOC3
24870,ING2,ANXA2
24871,ING2,ANXA1
24872,ING2,LRRC59
24873,ING2,PMEL
24874,CSNK2A1,CSNK2A2
24875,CSNK2A1,KIR2DL3
24876,CSNK2A1,IFIT1
24877,CSNK2A1,GLB1
24878,CSNK2A1,PTBP1
24879,CSNK2A1,PI4KA
24880,CPSF4,INTS11
24881,CPSF4,PTPN11
24882,CPSF4,RNF135
24883,CPSF4,PABPN1
24884,CPSF4,ADAR
24885,C1QBP,FCGR2C
24886,C1QBP,DDX58
24887,C1QBP,IRF3
24888,C1QBP,ITCH
24889,C1QBP,PCBP1
24890,C1QBP,PCBP2
24891,C1QBP,IFIH1
24892,C1QBP,TLR9
24893,C1QBP,IRAK1
24894,C1QBP,TLR7
24895,C1QBP,TLR4
24896,C1QBP,SOCS3
24897,C1QBP,IRF7
24898,C1QBP,SOCS1
24899,C1QBP,IL1B
24900,C1QBP,TLR8
24901,C1QBP,RPL17
24902,C1QBP,MBL2
24903,C1QBP,CXCL11
24904,C1QBP,CD83
24905,C1QBP,CD40
24906,C1QBP,CXCL9
24907,C1QBP,ITIH4
24908,C1QBP,CCR7
24909,C1QBP,CD86
24910,C1QBP,CXCL10
24911,C1QBP,C3
24912,C1QBP,CD8A
24913,C1QBP,ADAM10
24914,C1QBP,SELP
24915,C1QBP,PSAP
24916,C1QBP,GP6
24917,C1QBP,FPR2
24918,C1QBP,PTPN11
24919,C1QBP,C1S
24920,C1QBP,CD209
24921,C1QBP,IL6
24922,C1QBP,TNF
24923,C1QBP,CD14
24924,C1QBP,ICAM3
24925,C1QBP,CXCL8
24926,HCK,NLRP3
24927,HCK,IL1B
24928,HCK,AMBP
24929,HCK,RPS27A
24930,RAB6B,RAB6A
24931,RAB6B,ANPEP
24932,RAB6B,APBA3
24933,ISLR,ST8SIA2
24934,EXT2,HS6ST1
24935,EXT2,XYLT2
24936,EXT2,HS2ST1
24937,EXT2,EXTL3
24938,PLEK,ARPC3
24939,PLEK,ADAP2
24940,PLEK,RAB7A
24941,PLEK,RAB5A
24942,PLEK,ARF6
24943,PLEK,HSPB1
24944,PLEK,PTK2
24945,PLEK,RPS3A
24946,PLEK,HLA-DMB
24947,PLEK,CCL8
24948,CCR7,CD8A
24949,CCR7,ITGAX
24950,CCR7,CD209
24951,CCR7,CD86
24952,CCR7,FCGR2C
24953,CCR7,CD14
24954,CCR7,FCGR3B
24955,CCR7,CD83
24956,CCR7,TLR3
24957,CCR7,CCL19
24958,CCR7,CCL21
24959,CCR7,IFNL1
24960,CCR7,ICAM2
24961,CCR7,CCL17
24962,CCR7,ICAM3
24963,CCR7,CD38
24964,CCR7,CR1
24965,CCR7,CD80
24966,CCR7,CD40
24967,CCR7,CXCL10
24968,CCR7,EOMES
24969,CCR7,CX3CR1
24970,CCR7,HLA-DRB1
24971,CCR7,FASLG
24972,CCR7,IFNG
24973,CCR7,ITGAE
24974,CCR7,PTPRC
24975,CCR7,GK
24976,CCR7,CD44
24977,CCR7,F11
24978,CCR7,SELL
24979,CCR7,ITGAM
24980,CCR7,TLR9
24981,CCR7,IRF7
24982,CCR7,RELA
24983,CCR7,HAVCR2
24984,CCR7,MXD3
24985,CCR7,KLRC3
24986,CCR7,RIPK3
24987,CCR7,RUNX3
24988,CCR7,AP4M1
24989,CCR7,PTAFR
24990,CCR7,HSPB2
24991,CCR7,GPR171
24992,CCR7,AIFM1
24993,CCR7,ACTA2
24994,CCR7,GOLPH3
24995,CCR7,HNF4G
24996,CCR7,AGT
24997,CCR7,IL6
24998,CCR7,JUND
24999,CCR7,IL1B
25000,CCR7,TNF
25001,CCR7,CCL2
25002,CCR7,CXCL8
25003,CCR7,CXCL13
25004,CCR7,CCL5
25005,CCR7,CCL27
25006,CCR7,CCL23
25007,CCR7,CXCL1
25008,CCR7,CD19
25009,CCR7,CD28
25010,CCR7,GZMB
25011,CCR7,TBX21
25012,CCR7,IL4
25013,CCR7,CD69
25014,CCR7,ITGB1
25015,CCR7,CCR10
25016,CCR7,IL2RB
25017,CCR7,CD7
25018,CCR7,TNFRSF9
25019,CCR7,CCR9
25020,CCR7,CXCR4
25021,CCR7,NCAM1
25022,CCR7,IL2RG
25023,CCR7,FAIM
25024,CCR7,SV2A
25025,CCR7,TP53
25026,CCR7,HLA-B
25027,CCR7,RPL17
25028,CCR7,HLA-A
25029,CCR7,IL1RN
25030,CCR7,MYD88
25031,CCR7,CSF2
25032,CCR7,ITGB2
25033,CCR7,HSPB1
25034,CCR7,TLR6
25035,CCR7,CD40LG
25036,CCR7,PTGS2
25037,CCR7,CD27
25038,CCR7,FOXP3
25039,CCR7,ADGRG1
25040,CCR7,SPATA2
25041,CCR7,CXCR6
25042,CCR7,PRF1
25043,CCR7,GAPDH
25044,CCR7,GZMA
25045,CCR7,IDH2
25046,CCR7,TYMS
25047,CCR7,TCF7
25048,CCR7,IFNAR1
25049,CCR7,IL10
25050,CCR7,IFIT1
25051,CCR7,CD3D
25052,CCR7,CD8B
25053,CCR7,RSAD2
25054,CCR7,OAS3
25055,CCR7,MX2
25056,CCR7,CTLA4
25057,CCR7,ARHGEF7
25058,CCR7,RNF19A
25059,CCR7,HNRNPLL
25060,CCR7,CXCL5
25061,CCR7,THBD
25062,CCR7,PTPN11
25063,CCR7,IL2
25064,CCR7,IL3RA
25065,CCR7,H2AZ1
25066,CCR7,ARG2
25067,CCR7,H3-3B
25068,CCR7,AASDHPPT
25069,CCR7,H1-5
25070,CCR7,CLEC9A
25071,CCR7,MS4A1
25072,CCR7,PNMA3
25073,CCR7,FPR2
25074,CCR7,PADI4
25075,CCR7,CD1C
25076,CCR7,SIGLEC6
25077,CCR7,JUN
25078,CCR7,CD34
25079,CCR7,UCHL1
25080,CCR7,H4C14
25081,CCR7,AMBP
25082,CCR7,XCL1
25083,CCR7,CDC45
25084,CCR7,IL2RA
25085,CCR7,H2AX
25086,CCR7,CENPA
25087,CCR7,CMPK2
25088,CCR7,PSMD5
25089,CCR7,PSMD4
25090,CCR7,CXCR1
25091,CCR7,IL13
25092,CCR7,CCL4
25093,CCR7,FOXO1
25094,CCR7,PDCD1
25095,CCR7,CCL3
25096,CCR7,TNFRSF4
25097,CCR7,IL7R
25098,CCR7,IRF8
25099,CCR7,IRF4
25100,CCR7,MX1
25101,CCR7,CXCR3
25102,CCR7,CD24
25103,CCR7,CEL
25104,CCR7,TFRC
25105,CCR7,PPBP
25106,CCR7,NLRP3
25107,CCR7,OSM
25108,CCR7,CCL20
25109,CCR7,ISG15
25110,CCR7,NOD2
25111,CCR7,IL18
25112,CCR7,MTOR
25113,CCR7,OAS2
25114,CCR7,KCNN1
25115,CCR7,TRERF1
25116,CCR7,PRKCA
25117,CCR7,CD1A
25118,CCR7,MRC1
25119,CCR7,PSEN2
25120,CCR7,IL17A
25121,CCR7,WT1
25122,CCR7,DR1
25123,CCR7,APCS
25124,CCR7,ANXA5
25125,CCR7,CXCL11
25126,CCR7,ITIH4
25127,CCR7,CD274
25128,CCR7,CD244
25129,CCR7,CX3CL1
25130,CCR7,TNFRSF8
25131,CCR7,S100A6
25132,CCR7,TNFRSF18
25133,CCR7,PRDM1
25134,CCR7,ACTN1
25135,CCR7,GNLY
25136,CCR7,PLCG1
25137,CCR7,TOP2A
25138,CCR7,CHEK1
25139,CCR7,ITK
25140,CCR7,TIGIT
25141,CCR7,NCK2
25142,CCR7,RASGRP1
25143,CCR7,AKT3
25144,CCR7,ICOS
25145,CCR7,GATA3
25146,CCR7,CLYBL
25147,CCR7,KLRB1
25148,CCR7,HECA
25149,CCR7,FAS
25150,CCR7,NOL3
25151,CCR7,ITGA4
25152,CCR7,KLRG1
25153,CCR7,IL5
25154,CCR7,IL7
25155,CCR7,IL15
25156,CCR7,IFNLR1
25157,CCR7,IRF3
25158,CCR7,AKT1
25159,CCR7,TNFRSF13C
25160,CCR7,CR2
25161,CCR7,TGFB3
25162,CCR7,CD5
25163,CCR7,FCER2
25164,CCR7,CD70
25165,CCR7,FCRL4
25166,CCR7,SDC1
25167,CCR7,NRSN1
25168,VDAC1,RPS27A
25169,VDAC1,CBLL2
25170,VDAC1,PINK1
25171,VDAC1,PSAP
25172,VDAC1,VDAC3
25173,VDAC1,VDAC2
25174,VDAC1,CYCS
25175,VDAC1,HNRNPU
25176,VDAC1,ATP1A1
25177,VDAC1,NDUFA4
25178,VDAC1,ICMT
25179,VDAC1,GTF2H1
25180,VDAC1,SLC38A1
25181,VDAC1,COX4I2
25182,VDAC1,TOMM20
25183,VDAC1,HSPD1
25184,VDAC1,ATP1A3
25185,VDAC1,PTPN11
25186,VDAC1,ATP1B1
25187,VDAC1,TMEM41B
25188,VDAC1,NGDN
25189,VDAC1,RBFOX2
25190,VDAC1,MTOR
25191,VDAC1,ATP1A2
25192,VDAC1,LYAR
25193,VDAC1,HSPA4
25194,VDAC1,HSPA5
25195,PEX10,PEX13
25196,PEX10,PEX5
25197,FUT7,ITGB2
25198,FUT7,ICAM3
25199,FUT7,ICAM2
25200,FUT7,IL10
25201,FUT7,CLEC4D
25202,FUT7,ITGAM
25203,RPS27A,ITIH4
25204,RPS27A,IRF3
25205,RPS27A,IRF7
25206,RPS27A,TRIM14
25207,RPS27A,RPS8
25208,RPS27A,RPS7
25209,RPS27A,RPS9
25210,RPS27A,TRIM23
25211,RPS27A,CXCL10
25212,RPS27A,IL1A
25213,RPS27A,CCL2
25214,RPS27A,SDHC
25215,RPS27A,GET3
25216,RPS27A,ANK1
25217,RPS27A,AGK
25218,RPS27A,UBR5
25219,RPS27A,SCAMP3
25220,RPS27A,ATG9A
25221,RPS27A,RPS6
25222,RPS27A,JAK1
25223,RPS27A,IRF9
25224,RPS27A,RPS29
25225,RPS27A,IL6
25226,RPS27A,IL1B
25227,RPS27A,COX4I2
25228,RPS27A,INS
25229,RPS27A,SERP1
25230,RPS27A,NLRP3
25231,RPS27A,FIS1
25232,RPS27A,FUNDC1
25233,RPS27A,TRIM6
25234,RPS27A,SLC11A1
25235,RPS27A,ANPEP
25236,RPS27A,AIM2
25237,RPS27A,ALB
25238,RPS27A,ANXA5
25239,RPS27A,SEC22B
25240,RPS27A,RNF149
25241,RPS27A,RPS3A
25242,RPS27A,TRIM22
25243,RPS27A,TRIM33
25244,RPS27A,ISG20
25245,RPS27A,IFITM5
25246,RPS27A,UBE2U
25247,RPS27A,ATG5
25248,RPS27A,AP3S2
25249,RPS27A,SLC11A2
25250,RPS27A,KLF5
25251,RPS27A,CCL4
25252,RPS27A,CCL5
25253,RPS27A,ITGAX
25254,RPS27A,AMFR
25255,RPS27A,OTUB1
25256,RPS27A,ANXA2
25257,RPS27A,RNF166
25258,RPS27A,AKT1
25259,RPS27A,CXCL8
25260,RPS27A,JAK2
25261,RPS27A,SIAH1
25262,RPS27A,SDS
25263,RPS27A,SIAH2
25264,RPS27A,RTN3
25265,RPS27A,TRIM32
25266,RPS27A,MAP3K7CL
25267,RPS27A,SGTA
25268,RPS27A,SMURF1
25269,RPS27A,JUN
25270,RPS27A,ATF2
25271,RPS27A,NAE1
25272,RPS27A,PRDX6
25273,RPS27A,ALDOC
25274,RPS27A,XIAP
25275,RPS27A,RHOH
25276,RPS27A,AMBN
25277,RPS27A,KLK4
25278,RPS27A,UBR1
25279,RPS27A,AR
25280,RPS27A,ILF3
25281,RPS27A,ITPA
25282,RPS27A,INSIG1
25283,RPS27A,BIRC3
25284,RPS27A,S100A10
25285,RPS27A,SMURF2
25286,RPS27A,WWP2
25287,RPS27A,TRIM5
25288,RPS27A,KEAP1
25289,RPS27A,IL2
25290,RPS27A,CARD9
25291,RPS27A,CXCL12
25292,RPS27A,CX3CL1
25293,RPS27A,CXCL11
25294,RPS27A,CCL3
25295,RPS27A,IL15
25296,RPS27A,ISL1
25297,RPS27A,ANKRD2
25298,RPS27A,SKP1
25299,RPS27A,KLF4
25300,RPS27A,HM13
25301,RPS27A,ATF6
25302,DPF1,GAPDH
25303,SMPD1,ARSD
25304,SMPD1,CD81
25305,SMPD1,CLDN7
25306,SMPD1,SMPD2
25307,SMPD1,CD209
25308,SMPD1,SLAMF1
25309,SMPD1,SPHK2
25310,SMPD1,SPHK1
25311,SMPD1,CASP3
25312,SMPD1,TP53
25313,SMPD1,HDAC9
25314,SMPD1,MDM2
25315,SMPD1,CTSD
25316,SMPD1,TNFRSF1A
25317,SMPD1,RETREG1
25318,SMPD1,TNF
25319,SMPD1,AKT1
25320,SMPD1,SPTLC1
25321,SMPD1,SPTY2D1
25322,SMPD1,NOS2
25323,H2AC20,YTHDF1
25324,H2AC20,H2AX
25325,H2AC20,H3-3B
25326,H2AC20,PDLIM7
25327,H2AC20,JUN
25328,H2AC20,RPS6KA5
25329,H2AC20,HSPA4
25330,H2AC20,H2BC12L
25331,H2AC20,SENP8
25332,H2AC20,ACTB
25333,H2AC20,IRF3
25334,H2AC20,KPNA1
25335,H2AC20,IRF7
25336,H2AC20,SAP30
25337,H2AC20,ARHGEF2
25338,ALCAM,SELE
25339,ALCAM,KIF2C
25340,ALCAM,KIF2A
25341,RNH1,SENP8
25342,RNH1,HSPA5
25343,DIAPH1,FASN
25344,DIAPH1,ACACA
25345,DIAPH1,EPHA2
25346,DIAPH1,ATF6
25347,DIAPH1,EGFR
25348,DIAPH1,ADAM17
25349,DIAPH1,ARPC1B
25350,DIAPH1,PIP5K1A
25351,DIAPH1,ARPC3
25352,DIAPH1,ACTR2
25353,DIAPH1,ARRB1
25354,DIAPH1,RHOA
25355,DIAPH1,ANGPTL2
25356,DIAPH1,ATG12
25357,MARCHF10,RPS27A
25358,USP18,MX1
25359,USP18,IFI35
25360,USP18,ISG15
25361,USP18,OAS2
25362,USP18,OAS3
25363,USP18,IFI27
25364,USP18,OAS1
25365,USP18,DNM1L
25366,USP18,ITPA
25367,USP18,DDX58
25368,USP18,IFIH1
25369,USP18,IFIT5
25370,USP18,HERC6
25371,USP18,CD300A
25372,USP18,TLR7
25373,USP18,OASL
25374,USP18,PRDX3
25375,USP18,RNASEL
25376,USP18,PALS1
25377,USP18,PATJ
25378,USP18,CGAS
25379,USP18,NFE2L2
25380,USP18,RSAD2
25381,USP18,PLK1
25382,USP18,CCL2
25383,USP18,CCL8
25384,USP18,MYOM2
25385,USP18,CUL3
25386,USP18,ATG5
25387,USP18,ATG12
25388,USP18,SKP1
25389,USP18,DEFA4
25390,USP18,ELANE
25391,USP18,ZBP1
25392,USP18,XAF1
25393,USP18,RPS3A
25394,USP18,JUN
25395,USP18,IRF7
25396,USP18,ITGAX
25397,USP18,IFITM2
25398,USP18,ISG20
25399,USP18,DEGS1
25400,USP18,IFITM5
25401,USP18,IFNG
25402,USP18,SOCS1
25403,USP18,TRIM25
25404,USP18,RPS27A
25405,USP18,IFITM3
25406,USP18,IFITM1
25407,USP18,IFIT1
25408,USP18,GBP1
25409,USP18,IFIT3
25410,USP18,GBP2
25411,USP18,GBP4
25412,USP18,IRF3
25413,USP18,IFIT2
25414,USP18,CXCL10
25415,USP18,JAK1
25416,USP18,IFNAR2
25417,USP18,USP9X
25418,USP18,PRSS27
25419,USP18,PRKN
25420,USP18,OTUB1
25421,USP18,USP35
25422,USP18,USP2
25423,USP18,USP30
25424,USP18,CYLD
25425,USP18,USP7
25426,USP18,USP20
25427,USP18,EPHB2
25428,USP18,IFNAR1
25429,USP18,RAP1GAP
25430,USP18,HBZ
25431,USP18,TRIM56
25432,USP18,IFI6
25433,USP18,SERPINE1
25434,USP18,IRF1
25435,USP18,CCL5
25436,USP18,FGA
25437,USP18,PSMB8
25438,USP18,NMT2
25439,USP18,ZNF395
25440,USP18,SPCS3
25441,USP18,RRBP1
25442,USP18,ADGRL1
25443,USP18,VENTX
25444,USP18,NKTR
25445,USP18,TGOLN2
25446,USP18,SPNS3
25447,USP18,STXBP5
25448,USP18,FCGBP
25449,USP18,ACTB
25450,CXCR3,CCL2
25451,CXCR3,IL6
25452,CXCR3,CCL5
25453,CXCR3,CXCL10
25454,CXCR3,IL13
25455,CXCR3,IL9
25456,CXCR3,IL4
25457,CXCR3,IL10
25458,CXCR3,IFNG
25459,CXCR3,IL2
25460,CXCR3,CXCL8
25461,CXCR3,NLRP3
25462,CXCR3,ITGA2B
25463,CXCR3,S100A9
25464,CXCR3,PYCARD
25465,CXCR3,S100A8
